"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"MFSD4B",312.378941766106,-0.156421424347408,0.195000995185959,-0.80215705667676,0.422462113641693,0.999975617694874,"MFSD4B"
"ENSG00000230177",31.968630150498,0.0232272357819439,0.366276779895436,0.063414436996456,0.949436491329092,0.999975617694874,"ENSG00000230177"
"ENSG00000271789",55.3923416840696,-0.41001253264693,0.389511492673776,-1.05263269597625,0.292509366033096,0.999975617694874,"ENSG00000271789"
"REV3L",1032.15173929721,-0.334668939667194,0.242027591422748,-1.38277184720906,0.166734833854468,0.999975617694874,"REV3L"
"ENSG00000272356",76.03964625984,-0.495256090543846,0.340700475707792,-1.45364073682307,0.146045936562318,0.999975617694874,"ENSG00000272356"
"FCF1P5",2.90393626991478,-0.471032086038473,0.566471327000929,-0.831519732044091,0.40568008594553,0.999975617694874,"FCF1P5"
"REV3L-IT1",6.83266071338884,0.413178461360337,0.426113592042847,0.969643937851179,0.332224003843045,0.999975617694874,"REV3L-IT1"
"BRD7P4",0.873241061413988,1.83195519802344,0.819289721528795,2.23602853774976,0.0253499018722852,NA,"BRD7P4"
"TRAF3IP2-AS1",114.843695693407,-0.107694881643494,0.461361767751229,-0.233428275100515,0.8154288591783,0.999975617694874,"TRAF3IP2-AS1"
"ENSG00000220506",0.314904724633964,-0.192889131506171,1.60068922232351,-0.120503798498861,0.904084070806844,NA,"ENSG00000220506"
"TRAF3IP2",234.663600167837,-0.549807967617936,0.233117084875963,-2.35850567499365,0.0183486792339788,0.722711506600371,"TRAF3IP2"
"ENSG00000255389",17.6628870947248,0.0672857023185924,0.458323448955857,0.146808334751105,0.883283305790727,0.999975617694874,"ENSG00000255389"
"FYN",657.443700068081,-0.0419367128150684,0.354203435630285,-0.118397250270722,0.905752904421877,0.999975617694874,"FYN"
"LINC02527",0.384348741805603,-0.206628744152797,1.13451794933698,-0.182129109789362,0.855481404462875,NA,"LINC02527"
"WISP3",5.36705109985843,-0.356709173125044,0.978956911455264,-0.364376786098562,0.71557666775027,0.999975617694874,"WISP3"
"TUBE1",143.21303509181,0.104635818986268,0.339608164624108,0.308107489412346,0.758000542546581,0.999975617694874,"TUBE1"
"FAM229B",39.7421533894416,0.932217950917465,0.413097569382441,2.25665319772053,0.0240297534707998,0.777857806435137,"FAM229B"
"LAMA4",1253.25718667706,0.189714170859061,0.350712304095811,0.540939592490694,0.588549220074506,0.999975617694874,"LAMA4"
"ENSG00000237234",0.960363494115697,-0.355115937247391,0.912735949682768,-0.389067547269082,0.697226179392686,NA,"ENSG00000237234"
"RNU6-1226P",4.48912177553207,0.88186130131053,0.537895390131141,1.63946618151074,0.101116208251783,0.999975617694874,"RNU6-1226P"
"ENSG00000270661",22.5409151146503,0.0385179387572984,0.444336548267407,0.0866864067506728,0.930920781582069,0.999975617694874,"ENSG00000270661"
"ENSG00000271208",6.32263627507858,-0.704991089788201,0.522558262781247,-1.34911480690398,0.177300092989372,0.999975617694874,"ENSG00000271208"
"ENSG00000226440",0.1573062176613,-0.357768718502631,2.16029181360588,-0.165611292071443,0.868462860227089,NA,"ENSG00000226440"
"ENSG00000281613",0.192677430036427,-0.756224752924018,2.49415475739409,-0.303198809409135,0.761738356292262,NA,"ENSG00000281613"
"ENSG00000216663",0,NA,NA,NA,NA,NA,"ENSG00000216663"
"RFPL4B",0.244647185952005,0.0819092201450911,1.49055768466717,0.0549520632362382,0.956176654042005,NA,"RFPL4B"
"RPSAP45",0.209738717604441,0.480367608402142,1.20685003496346,0.398034216750622,0.690604963784713,NA,"RPSAP45"
"KRT18P65",0.0349497623476969,-0.137934035042354,3.33320894409395,-0.0413817547462052,0.966991557940207,NA,"KRT18P65"
"FEM1AP3",0.0872185451582952,-0.344030434159103,3.33320894409395,-0.103212981823022,0.917793936934591,NA,"FEM1AP3"
"ENSG00000232299",0,NA,NA,NA,NA,NA,"ENSG00000232299"
"ENSG00000225580",1.3988971267178,-0.632839510429425,0.866653143651055,-0.730210828940612,0.465261324312976,NA,"ENSG00000225580"
"ENSG00000271498",0.419584797928132,-1.12519764641222,2.01476354497197,-0.558476278380288,0.576519198521301,NA,"ENSG00000271498"
"RNU6-1163P",0.157366364281533,-0.357768712791204,2.15094412831893,-0.166331011615266,0.867896462217402,NA,"RNU6-1163P"
"FCF1P10",0.419985064602346,-0.344027989228333,1.62844733276383,-0.211261354485713,0.832683336983985,NA,"FCF1P10"
"SOCS5P5",0.157200274893878,-0.61882629936393,2.50220885534727,-0.247312009164018,0.804666765442985,NA,"SOCS5P5"
"ENSG00000223811",0.332425851730853,-0.522647143555143,1.43765277162457,-0.36354198584721,0.716200054979309,NA,"ENSG00000223811"
"LINC02518",0.978524264900308,0.16265488042879,0.885007853030869,0.183789194493301,0.854178833287661,NA,"LINC02518"
"ENSG00000236347",0.64622102262272,-0.610414076753944,0.997911164404458,-0.611691800360038,0.540741687950224,NA,"ENSG00000236347"
"RPS27AP11",2.37896411411172,-0.397960684424588,0.647704556283153,-0.614416990839592,0.538939810886636,0.999975617694874,"RPS27AP11"
